version,n-workers,n-secondary-workers,n-reservations,n-relations,n-queries,password-work-factor,Energy Meter
original,16,0,1000,50,10,5,318.92726000000005
original,18,0,1000,50,10,5,224.11367600000025
original,20,0,1000,50,10,5,206.77909999999991
original,22,0,1000,50,10,5,189.496708
original,24,0,1000,50,10,5,157.296808
original,26,0,1000,50,10,5,157.0904440000001
original,28,0,1000,50,10,5,82.95595600000001
original,30,0,1000,50,10,5,110.9787640000001
original,32,0,1000,50,10,5,157.3513640000002
original,34,0,1000,50,10,5,174.6740799999999
original,36,0,1000,50,10,5,143.74320000000006
original,38,0,1000,50,10,5,324.4065799999999
original,40,0,1000,50,10,5,230.24766799999995
original,42,0,1000,50,10,5,347.79449999999997
original,44,0,1000,50,10,5,298.490108
original,46,0,1000,50,10,5,323.30834399999986
original,48,0,1000,50,10,5,253.74707199999992
original,50,0,1000,50,10,5,230.335432
original,52,0,1000,50,10,5,238.11321999999996
original,54,0,1000,50,10,5,217.50528400000007
original,56,0,1000,50,10,5,208.92575999999997
original,58,0,1000,50,10,5,277.96993600000013
original,60,0,1000,50,10,5,212.94155599999976
original,62,0,1000,50,10,5,175.75334000000007
original,64,0,1000,50,10,5,185.06106799999995
original,1,0,1000,50,10,5,160.59388799999982
original,2,0,1000,50,10,5,119.45154799999982
original,4,0,1000,50,10,5,113.213188
original,6,0,1000,50,10,5,103.50459199999989
original,8,0,1000,50,10,5,151.02524000000014
original,10,0,1000,50,10,5,169.9632880000001
original,12,0,1000,50,10,5,222.27063200000012
original,14,0,1000,50,10,5,243.80364799999998
original,16,0,1000,50,10,5,200.36758400000002
original,18,0,1000,50,10,5,147.7779720000001
original,20,0,1000,50,10,5,148.65323999999993
original,22,0,1000,50,10,5,101.21324000000003
original,24,0,1000,50,10,5,138.890088
original,26,0,1000,50,10,5,169.31098799999992
original,28,0,1000,50,10,5,194.9784000000001
original,30,0,1000,50,10,5,175.50190799999987
original,32,0,1000,50,10,5,338.7382039999999
original,34,0,1000,50,10,5,332.6469079999996
original,36,0,1000,50,10,5,233.82464400000023
original,38,0,1000,50,10,5,235.93098000000015
original,40,0,1000,50,10,5,230.65565200000015
original,42,0,1000,50,10,5,200.66645600000015
original,44,0,1000,50,10,5,253.14458400000012
original,46,0,1000,50,10,5,176.7519519999999
original,48,0,1000,50,10,5,184.864192
original,50,0,1000,50,10,5,194.27391600000007
original,52,0,1000,50,10,5,185.54732799999996
original,54,0,1000,50,10,5,176.18267200000005
original,56,0,1000,50,10,5,46.476968
original,58,0,1000,50,10,5,120.76800800000004
original,60,0,1000,50,10,5,244.0052679999999
original,62,0,1000,50,10,5,148.117168
original,64,0,1000,50,10,5,149.189312
original,1,0,1000,50,10,5,121.000464
original,2,0,1000,50,10,5,94.90371999999986
original,4,0,1000,50,10,5,131.0150479999999
original,6,0,1000,50,10,5,95.42556000000008
original,8,0,1000,50,10,5,216.33351599999992
original,10,0,1000,50,10,5,182.35224399999984
original,12,0,1000,50,10,5,162.662272
original,14,0,1000,50,10,5,148.01991600000002
original,16,0,1000,50,10,5,111.20173199999999
original,18,0,1000,50,10,5,148.812164
original,20,0,1000,50,10,5,173.341016
original,22,0,1000,50,10,5,157.66683999999998
original,24,0,1000,50,10,5,283.0934559999997
original,26,0,1000,50,10,5,262.50449600000013
original,28,0,1000,50,10,5,236.42910000000023
original,30,0,1000,50,10,5,221.65628400000006
original,32,0,1000,50,10,5,191.34686800000014
original,34,0,1000,50,10,5,192.46408000000002
original,36,0,1000,50,10,5,288.940436
original,38,0,1000,50,10,5,177.114868
original,40,0,1000,50,10,5,185.13222800000005
original,42,0,1000,50,10,5,167.577056
original,44,0,1000,50,10,5,101.88926000000001
original,46,0,1000,50,10,5,129.83142000000007
original,48,0,1000,50,10,5,149.04461999999998
original,50,0,1000,50,10,5,176.64046800000003
original,52,0,1000,50,10,5,175.60864799999996
original,54,0,1000,50,10,5,204.649044
original,56,0,1000,50,10,5,212.5359439999999
original,58,0,1000,50,10,5,210.01450799999998
original,60,0,1000,50,10,5,222.04291999999998
original,62,0,1000,50,10,5,175.93598399999996
original,64,0,1000,50,10,5,318.29868000000016
original,1,0,1000,50,10,5,262.5993760000001
original,2,0,1000,50,10,5,164.85637199999994
original,4,0,1000,50,10,5,0
original,6,0,1000,50,10,5,160.22148400000015
original,8,0,1000,50,10,5,181.70231599999994
original,10,0,1000,50,10,5,139.08222000000006
original,12,0,1000,50,10,5,64.888432
original,14,0,1000,50,10,5,129.57524399999994
original,16,0,1000,50,10,5,171.490856
original,18,0,1000,50,10,5,189.52517200000003
original,20,0,1000,50,10,5,157.46284800000004
original,22,0,1000,50,10,5,253.51224399999998
original,24,0,1000,50,10,5,233.68943999999988
original,26,0,1000,50,10,5,219.39576799999975
original,28,0,1000,50,10,5,16.573164
original,30,0,1000,50,10,5,176.4317320000001
original,32,0,1000,50,10,5,167.29004400000002
original,34,0,1000,50,10,5,175.74859600000013
original,36,0,1000,50,10,5,205.74965199999977
original,38,0,1000,50,10,5,129.71044799999999
original,40,0,1000,50,10,5,158.08194000000006
original,42,0,1000,50,10,5,167.4205039999999
original,44,0,1000,50,10,5,194.55855600000007
original,46,0,1000,50,10,5,210.462816
original,48,0,1000,50,10,5,298.90758000000017
original,50,0,1000,50,10,5,176.21113600000018
original,52,0,1000,50,10,5,299.721176
original,54,0,1000,50,10,5,291.9172959999998
original,56,0,1000,50,10,5,322.8576640000001
original,58,0,1000,50,10,5,279.31248800000003
original,60,0,1000,50,10,5,329.4707999999999
original,62,0,1000,50,10,5,254.22147200000006
original,64,0,1000,50,10,5,251.7522199999999
original,1,0,1000,50,10,5,259.6675840000002
original,2,0,1000,50,10,5,185.2982680000003
original,4,0,1000,50,10,5,169.20187599999986
original,6,0,1000,50,10,5,10.806832
original,8,0,1000,50,10,5,45.81518
original,10,0,1000,50,10,5,187.50422799999996
original,12,0,1000,50,10,5,177.9498120000001
original,14,0,1000,50,10,5,0
original,16,0,1000,50,10,5,306.67350800000025
original,18,0,1000,50,10,5,202.34108799999993
original,20,0,1000,50,10,5,208.99691999999993
original,22,0,1000,50,10,5,164.80418799999995
original,24,0,1000,50,10,5,157.40354799999986
original,26,0,1000,50,10,5,27.951647999999995
original,28,0,1000,50,10,5,36.412572
original,30,0,1000,50,10,5,129.66063599999998
original,32,0,1000,50,10,5,165.9071680000001
original,34,0,1000,50,10,5,184.9377240000001
original,36,0,1000,50,10,5,192.1225119999999
original,38,0,1000,50,10,5,197.94577199999998
original,40,0,1000,50,10,5,190.217796
original,42,0,1000,50,10,5,185.51649199999997
original,44,0,1000,50,10,5,290.27112799999975
original,46,0,1000,50,10,5,270.80412399999983
original,48,0,1000,50,10,5,252.24322399999988
original,50,0,1000,50,10,5,231.71356399999996
original,52,0,1000,50,10,5,281.2931080000002
original,54,0,1000,50,10,5,280.4629079999999
original,56,0,1000,50,10,5,227.7380920000001
original,58,0,1000,50,10,5,217.87294400000005
original,60,0,1000,50,10,5,214.64702399999996
original,62,0,1000,50,10,5,253.97952799999996
original,64,0,1000,50,10,5,196.987484
original,1,0,1000,50,10,5,192.2814360000003
original,2,0,1000,50,10,5,263.37264799999963
original,4,0,1000,50,10,5,22.303915999999997
original,6,0,1000,50,10,5,52.31920400000004
original,8,0,1000,50,10,5,128.64067600000004
original,10,0,1000,50,10,5,185.670672
original,12,0,1000,50,10,5,212.111356
original,14,0,1000,50,10,5,234.752096
original,16,0,1000,50,10,5,243.96968799999993
original,18,0,1000,50,10,5,176.609632
original,20,0,1000,50,10,5,250.1677239999998
original,22,0,1000,50,10,5,73.406284
original,24,0,1000,50,10,5,217.1660879999999
original,26,0,1000,50,10,5,169.05243999999996
original,28,0,1000,50,10,5,183.23937199999992
original,30,0,1000,50,10,5,202.43596800000003
original,32,0,1000,50,10,5,138.38247999999987
original,34,0,1000,50,10,5,290.21182799999997
original,36,0,1000,50,10,5,334.5634839999997
original,38,0,1000,50,10,5,318.54299599999985
original,40,0,1000,50,10,5,238.59236399999992
original,42,0,1000,50,10,5,232.75961600000005
original,44,0,1000,50,10,5,237.2830199999999
original,46,0,1000,50,10,5,270.46255599999995
original,48,0,1000,50,10,5,261.46318800000023
original,50,0,1000,50,10,5,201.2404799999999
original,52,0,1000,50,10,5,288.67477199999973
original,54,0,1000,50,10,5,175.110528
original,56,0,1000,50,10,5,185.51412000000008
original,58,0,1000,50,10,5,176.28466800000012
original,60,0,1000,50,10,5,185.79638799999998
original,62,0,1000,50,10,5,111.09973600000008
original,64,0,1000,50,10,5,120.21058800000014
original,1,0,1000,50,10,5,160.4681720000001
original,2,0,1000,50,10,5,81.56596400000011
original,4,0,1000,50,10,5,113.0756120000001
original,6,0,1000,50,10,5,162.999096
original,8,0,1000,50,10,5,177.86442
original,10,0,1000,50,10,5,192.32176000000024
original,12,0,1000,50,10,5,28.819799999999997
original,14,0,1000,50,10,5,206.74589199999986
original,16,0,1000,50,10,5,101.67103599999999
original,18,0,1000,50,10,5,129.00596399999986
original,20,0,1000,50,10,5,169.0263479999999
original,22,0,1000,50,10,5,192.6846760000002
original,24,0,1000,50,10,5,209.54722399999977
original,26,0,1000,50,10,5,309.9468680000001
original,28,0,1000,50,10,5,232.45600000000036
original,30,0,1000,50,10,5,258.649996
original,32,0,1000,50,10,5,227.1095120000001
original,34,0,1000,50,10,5,199.6346359999998
original,36,0,1000,50,10,5,210.31338000000002
original,38,0,1000,50,10,5,166.732624
original,40,0,1000,50,10,5,184.1597080000001
original,42,0,1000,50,10,5,184.95195599999994
original,44,0,1000,50,10,5,166.995916
original,46,0,1000,50,10,5,204.16752800000003
original,48,0,1000,50,10,5,64.60853600000004
original,50,0,1000,50,10,5,233.35973199999995
original,52,0,1000,50,10,5,180.523432
original,54,0,1000,50,10,5,177.85967600000004
original,56,0,1000,50,10,5,175.459212
original,58,0,1000,50,10,5,297.68600000000015
original,60,0,1000,50,10,5,201.427868
original,62,0,1000,50,10,5,210.911124
original,64,0,1000,50,10,5,211.92634000000015
original,1,0,1000,50,10,5,122.99057200000018
original,2,0,1000,50,10,5,241.70679999999993
original,4,0,1000,50,10,5,105.73189999999988
original,6,0,1000,50,10,5,72.4930639999999
original,8,0,1000,50,10,5,5.531504
original,10,0,1000,50,10,5,195.35554799999989
original,12,0,1000,50,10,5,80.75474
original,14,0,1000,50,10,5,129.49934000000007
original,16,0,1000,50,10,5,165.38295600000012
original,18,0,1000,50,10,5,139.1083119999999
original,20,0,1000,50,10,5,329.454196
original,22,0,1000,50,10,5,252.9524520000001
original,24,0,1000,50,10,5,229.73294399999997
original,26,0,1000,50,10,5,217.94884799999997
original,28,0,1000,50,10,5,190.0232920000002
original,30,0,1000,50,10,5,271.6770200000001
original,32,0,1000,50,10,5,176.16132400000004
original,34,0,1000,50,10,5,167.140608
original,36,0,1000,50,10,5,197.5022079999998
original,38,0,1000,50,10,5,128.0785119999999
original,40,0,1000,50,10,5,83.66992799999993
original,42,0,1000,50,10,5,175.57781200000005
original,44,0,1000,50,10,5,169.44144799999998
original,46,0,1000,50,10,5,207.08508799999996
original,48,0,1000,50,10,5,245.53046399999982
original,50,0,1000,50,10,5,259.02951600000006
original,52,0,1000,50,10,5,210.012136
original,54,0,1000,50,10,5,290.41819200000026
original,56,0,1000,50,10,5,315.473628
original,58,0,1000,50,10,5,318.61178400000006
original,60,0,1000,50,10,5,313.0257240000001
original,62,0,1000,50,10,5,248.05901599999999
original,64,0,1000,50,10,5,247.35216000000008
original,1,0,1000,50,10,5,237.01023999999995
original,2,0,1000,50,10,5,174.84486399999997
original,4,0,1000,50,10,5,207.1681079999999
original,6,0,1000,50,10,5,181.00494800000013
original,8,0,1000,50,10,5,85.56990000000002
original,10,0,1000,50,10,5,136.22870400000016
original,12,0,1000,50,10,5,268.48430800000017
original,14,0,1000,50,10,5,137.6329280000001
original,16,0,1000,50,10,5,247.3047199999998
original,18,0,1000,50,10,5,265.39122
original,20,0,1000,50,10,5,269.83634800000016
original,22,0,1000,50,10,5,182.47321599999984
original,24,0,1000,50,10,5,314.95178799999985
original,26,0,1000,50,10,5,164.87297599999994
original,28,0,1000,50,10,5,101.24170400000006
original,30,0,1000,50,10,5,147.113812
original,32,0,1000,50,10,5,181.22079999999994
original,34,0,1000,50,10,5,189.56786799999995
original,36,0,1000,50,10,5,187.122336
original,38,0,1000,50,10,5,184.489416
original,40,0,1000,50,10,5,330.3697879999999
original,42,0,1000,50,10,5,319.1193919999999
original,44,0,1000,50,10,5,315.1344320000002
original,46,0,1000,50,10,5,235.62024799999998
original,48,0,1000,50,10,5,287.84220000000005
original,50,0,1000,50,10,5,270.6025039999998
original,52,0,1000,50,10,5,198.29445599999994
original,54,0,1000,50,10,5,277.972308
original,56,0,1000,50,10,5,185.14171600000014
original,58,0,1000,50,10,5,270.7068720000001
original,60,0,1000,50,10,5,184.8736800000001
original,62,0,1000,50,10,5,207.376844
original,64,0,1000,50,10,5,204.40709999999996
original,1,0,1000,50,10,5,232.6267840000002
original,2,0,1000,50,10,5,56.508156
original,4,0,1000,50,10,5,199.33576399999976
original,6,0,1000,50,10,5,146.8979599999999
original,8,0,1000,50,10,5,111.02857600000009
original,10,0,1000,50,10,5,176.58591199999995
original,12,0,1000,50,10,5,234.0096600000001
original,14,0,1000,50,10,5,153.71508800000012
original,16,0,1000,50,10,5,147.19683200000003
original,18,0,1000,50,10,5,207.1752240000002
original,20,0,1000,50,10,5,192.37157200000001
original,22,0,1000,50,10,5,182.70092800000003
original,24,0,1000,50,10,5,156.7061800000002
original,26,0,1000,50,10,5,280.13794399999995
original,28,0,1000,50,10,5,312.9925159999999
original,30,0,1000,50,10,5,222.58610799999997
original,32,0,1000,50,10,5,157.28257599999998
original,34,0,1000,50,10,5,260.0471039999999
original,36,0,1000,50,10,5,127.50685999999999
original,38,0,1000,50,10,5,174.6290120000001
original,40,0,1000,50,10,5,175.0725760000001
original,42,0,1000,50,10,5,64.20055200000002
original,44,0,1000,50,10,5,64.67020799999995
original,46,0,1000,50,10,5,215.194956
original,48,0,1000,50,10,5,129.37599599999996
original,50,0,1000,50,10,5,129.59184799999994
original,52,0,1000,50,10,5,175.22438399999996
original,54,0,1000,50,10,5,296.48576799999995
original,56,0,1000,50,10,5,196.17388800000003
original,58,0,1000,50,10,5,239.16638799999998
original,60,0,1000,50,10,5,233.63962800000024
original,62,0,1000,50,10,5,227.1427200000002
original,64,0,1000,50,10,5,264.64166800000004
original,1,0,1000,50,10,5,214.98859199999995
original,2,0,1000,50,10,5,162.20922
original,4,0,1000,50,10,5,145.97762400000022
original,6,0,1000,50,10,5,0
original,8,0,1000,50,10,5,154.3531559999999
original,10,0,1000,50,10,5,141.954712
original,12,0,1000,50,10,5,196.041056
original,14,0,1000,50,10,5,171.196728
original,16,0,1000,50,10,5,187.85291199999998
original,18,0,1000,50,10,5,147.571608
original,20,0,1000,50,10,5,260.58792000000005
original,22,0,1000,50,10,5,219.80375199999995
original,24,0,1000,50,10,5,217.0546040000001
original,26,0,1000,50,10,5,187.18400799999995
original,28,0,1000,50,10,5,217.8515959999999
original,30,0,1000,50,10,5,184.62461999999994
original,32,0,1000,50,10,5,91.85569999999998
original,34,0,1000,50,10,5,214.03030400000011
original,36,0,1000,50,10,5,236.33184800000012
original,38,0,1000,50,10,5,193.72835600000002
original,40,0,1000,50,10,5,186.71909600000006
original,42,0,1000,50,10,5,303.06332399999997
original,44,0,1000,50,10,5,209.7725639999999
original,46,0,1000,50,10,5,152.60024800000008
original,48,0,1000,50,10,5,308.97197599999987
original,50,0,1000,50,10,5,280.586252
original,52,0,1000,50,10,5,337.1608239999999
original,54,0,1000,50,10,5,309.72627200000034
original,56,0,1000,50,10,5,304.581404
original,58,0,1000,50,10,5,235.69377999999992
original,60,0,1000,50,10,5,245.79612799999978
original,62,0,1000,50,10,5,228.02984799999996
original,64,0,1000,50,10,5,279.02784799999995
original,1,0,1000,50,10,5,175.0702040000001
original,2,0,1000,50,10,5,263.20660799999996
original,4,0,1000,50,10,5,206.86212000000003
original,6,0,1000,50,10,5,34.56004
original,8,0,1000,50,10,5,162.844916
original,10,0,1000,50,10,5,147.303572
original,12,0,1000,50,10,5,119.53219600000014
original,14,0,1000,50,10,5,242.28794000000022
original,16,0,1000,50,10,5,214.36238399999982
original,18,0,1000,50,10,5,189.85488000000018
original,20,0,1000,50,10,5,147.474356
original,22,0,1000,50,10,5,304.987016
original,24,0,1000,50,10,5,226.80115200000012
original,26,0,1000,50,10,5,243.36245599999984
original,28,0,1000,50,10,5,172.34003200000018
original,30,0,1000,50,10,5,292.593316
original,32,0,1000,50,10,5,202.5545679999999
original,34,0,1000,50,10,5,174.51752799999977
original,36,0,1000,50,10,5,285.13811999999973
original,38,0,1000,50,10,5,330.5880120000001
original,40,0,1000,50,10,5,248.07799199999988
original,42,0,1000,50,10,5,247.55378
original,44,0,1000,50,10,5,190.35299999999987
original,46,0,1000,50,10,5,228.60861599999993
original,48,0,1000,50,10,5,213.14317599999998
original,50,0,1000,50,10,5,199.04638
original,52,0,1000,50,10,5,191.3871920000002
original,54,0,1000,50,10,5,184.84995999999978
original,56,0,1000,50,10,5,175.129504
original,58,0,1000,50,10,5,279.3053719999997
original,60,0,1000,50,10,5,183.93674000000004
original,62,0,1000,50,10,5,82.76145200000005
original,64,0,1000,50,10,5,216.04176
original,1,0,1000,50,10,5,102.36366
original,2,0,1000,50,10,5,128.71183599999992
original,4,0,1000,50,10,5,103.670632
original,6,0,1000,50,10,5,282.5075720000003
original,8,0,1000,50,10,5,170.12695600000006
original,10,0,1000,50,10,5,177.03896399999996
original,12,0,1000,50,10,5,136.5868760000001
original,14,0,1000,50,10,5,81.95022800000004
original,16,0,1000,50,10,5,145.3751360000001
original,18,0,1000,50,10,5,178.0162279999999
original,20,0,1000,50,10,5,146.511324
original,22,0,1000,50,10,5,274.97647199999983
original,24,0,1000,50,10,5,257.93602399999986
original,26,0,1000,50,10,5,226.15596800000006
original,28,0,1000,50,10,5,214.17973999999975
original,30,0,1000,50,10,5,202.44782799999982
original,32,0,1000,50,10,5,174.0644759999999
original,34,0,1000,50,10,5,183.3200200000001
original,36,0,1000,50,10,5,165.71266399999988
original,38,0,1000,50,10,5,82.25858799999995
original,40,0,1000,50,10,5,27.69072799999997
original,42,0,1000,50,10,5,147.31306
original,44,0,1000,50,10,5,155.569992
original,46,0,1000,50,10,5,175.13899200000023
original,48,0,1000,50,10,5,187.70821999999995
original,50,0,1000,50,10,5,204.49011999999988
original,52,0,1000,50,10,5,193.17330800000016
original,54,0,1000,50,10,5,220.23071199999998
original,56,0,1000,50,10,5,184.425372
original,58,0,1000,50,10,5,307.1953479999998
original,60,0,1000,50,10,5,307.1834880000002
original,62,0,1000,50,10,5,303.49739999999963
original,64,0,1000,50,10,5,280.58150799999976
original,1,0,1000,50,10,5,231.08261199999995
original,2,0,1000,50,10,5,238.39786000000012
original,4,0,1000,50,10,5,5.500668
original,6,0,1000,50,10,5,9.955284
original,8,0,1000,50,10,5,144.20099599999983
original,10,0,1000,50,10,5,64.36896400000006
original,12,0,1000,50,10,5,138.5674959999999
original,14,0,1000,50,10,5,165.425652
original,16,0,1000,50,10,5,147.486216
original,18,0,1000,50,10,5,323.65940000000006
original,20,0,1000,50,10,5,225.80965600000025
original,22,0,1000,50,10,5,207.189456
original,24,0,1000,50,10,5,189.79083599999987
original,26,0,1000,50,10,5,157.49368399999986
original,28,0,1000,50,10,5,166.17046
original,30,0,1000,50,10,5,92.612368
original,32,0,1000,50,10,5,129.91206800000003
original,34,0,1000,50,10,5,157.3466199999999
original,36,0,1000,50,10,5,130.66162000000008
original,38,0,1000,50,10,5,195.55716800000002
original,40,0,1000,50,10,5,207.94137999999995
original,42,0,1000,50,10,5,186.1427
original,44,0,1000,50,10,5,300.3046879999998
original,46,0,1000,50,10,5,292.43676399999987
original,48,0,1000,50,10,5,275.62640000000016
original,50,0,1000,50,10,5,260.5689439999999
original,52,0,1000,50,10,5,256.4226879999999
original,54,0,1000,50,10,5,245.37153999999998
original,56,0,1000,50,10,5,257.61817599999983
original,58,0,1000,50,10,5,237.3636679999998
original,60,0,1000,50,10,5,247.67949600000003
original,62,0,1000,50,10,5,217.272828
original,64,0,1000,50,10,5,220.07890399999994
original,1,0,1000,50,10,5,157.12128
original,2,0,1000,50,10,5,165.3450039999998
original,4,0,1000,50,10,5,137.4147040000001
original,6,0,1000,50,10,5,34.849424
original,8,0,1000,50,10,5,102.69573999999997
original,10,0,1000,50,10,5,155.93527999999995
original,12,0,1000,50,10,5,130.924912
original,14,0,1000,50,10,5,255.17976000000002
original,16,0,1000,50,10,5,216.305052
original,18,0,1000,50,10,5,201.13374000000002
original,20,0,1000,50,10,5,166.66620799999993
original,22,0,1000,50,10,5,149.24624000000009
original,24,0,1000,50,10,5,83.92373199999994
original,26,0,1000,50,10,5,130.65213199999988
original,28,0,1000,50,10,5,175.30977599999994
original,30,0,1000,50,10,5,189.70307200000005
original,32,0,1000,50,10,5,211.36417599999982
original,34,0,1000,50,10,5,168.80337999999995
original,36,0,1000,50,10,5,281.729556
original,38,0,1000,50,10,5,343.31616399999996
original,40,0,1000,50,10,5,274.2411519999998
original,42,0,1000,50,10,5,255.02557999999974
original,44,0,1000,50,10,5,238.305352
original,46,0,1000,50,10,5,245.58739199999997
original,48,0,1000,50,10,5,207.17759600000008
original,50,0,1000,50,10,5,216.905168
original,52,0,1000,50,10,5,186.149816
original,54,0,1000,50,10,5,177.859676
original,56,0,1000,50,10,5,196.8024679999998
original,58,0,1000,50,10,5,178.09687600000015
original,60,0,1000,50,10,5,177.55843199999998
original,62,0,1000,50,10,5,197.200964
original,64,0,1000,50,10,5,103.04442400000008
original,1,0,1000,50,10,5,124.65808800000008
original,2,0,1000,50,10,5,121.15938799999995
original,4,0,1000,50,10,5,98.63250400000008
original,6,0,1000,50,10,5,147.2086919999999
original,8,0,1000,50,10,5,131.5155399999999
original,10,0,1000,50,10,5,237.23083599999973
original,12,0,1000,50,10,5,209.71089199999997
original,14,0,1000,50,10,5,173.48333599999995
original,16,0,1000,50,10,5,141.1268839999999
original,18,0,1000,50,10,5,74.490288
original,20,0,1000,50,10,5,130.94151600000004
original,22,0,1000,50,10,5,164.20170000000002
original,24,0,1000,50,10,5,190.05175599999987
original,26,0,1000,50,10,5,168.47367200000002
original,28,0,1000,50,10,5,284.25099200000005
original,30,0,1000,50,10,5,327.5755719999998
original,32,0,1000,50,10,5,239.18773599999997
original,34,0,1000,50,10,5,241.67359199999999
original,36,0,1000,50,10,5,192.96694399999998
original,38,0,1000,50,10,5,217.519516
original,40,0,1000,50,10,5,209.96232400000008
original,42,0,1000,50,10,5,169.078532
original,44,0,1000,50,10,5,178.651924
original,46,0,1000,50,10,5,168.85556400000013
original,48,0,1000,50,10,5,84.12772400000004
original,50,0,1000,50,10,5,103.1582799999999
original,52,0,1000,50,10,5,112.3711279999999
